Iteration,param_diffs
34,[0.        0.7581113]
35,[0.         0.70153177]
36,[0.        0.7567413]
37,[0.        0.7506423]
38,[0.        0.7509369]
39,[0.         0.75884706]
40,[0.         0.73877645]
41,[0.        0.7371914]
42,[0.        0.7617818]
43,[0.        0.7635662]
44,[0.         0.60062194]
45,[0.         0.59984076]
46,[0.       0.583606]
47,[0.       0.558614]
48,[0.         0.55484414]
49,[0.         0.55051553]
50,[0.         0.30792958]
51,[0.         0.32152355]
52,[0.         0.31216007]
53,[0.         0.31160372]
54,[0.        0.2947967]
55,[0.         0.29005486]
56,[0.        0.2979514]
57,[0.         0.27590913]
58,[0.         0.20342869]
59,[0.         0.21500212]
60,[0.         0.17603827]
61,[0.        0.1839903]
62,[0.        0.1440481]
63,[0.         0.16958964]
64,[0.         0.17845541]
65,[0.         0.12824601]
66,[0.         0.12396014]
67,[0.         0.10534012]
68,[0.         0.13658243]
69,[0.         0.13418204]
70,[0.         0.13044572]
71,[0.         0.11478758]
72,[0.         0.11635643]
73,[0.         0.12675369]
74,[0.        0.1461016]
75,[0.         0.11912626]
76,[0.         0.17530203]
77,[0.         0.05936998]
78,[0.         0.05159134]
79,[0.         0.11368322]
80,[0.         0.20275003]
81,[0.        0.2029314]
82,[0.         0.18505204]
83,[0.         0.32603627]
84,[0.         0.32623017]
85,[0.       0.471655]
86,[0.         0.47212857]
87,[0.         0.48168153]
88,[0.         0.48629618]
89,[0.         0.48854452]
90,[0.         0.37031454]
91,[0.         0.36699957]
92,[0.         0.63709116]
93,[0.         0.74283636]
94,[0.        0.7789114]
95,[0.         0.77391887]
96,[0.        0.7599924]
97,[0.        0.7568104]
98,[0.         0.75247264]
99,[0.        0.7436193]
0,[0.        1.0901965]
1,[0.         0.28937984]
2,[0.         0.19388151]
3,[0.        1.7406584]
4,[0.        1.5054541]
5,[0.       1.402225]
6,[0.        0.9648669]
7,[0.         0.96739095]
8,[0.        0.8605069]
9,[0.        0.8721249]
10,[0.         0.87829053]
11,[0.         0.88355225]
12,[0.        0.9258832]
13,[0.        0.9247899]
14,[0.        0.6969432]
15,[0.        0.5674477]
16,[0.       0.541549]
17,[0.         0.47418338]
18,[0.         0.42683083]
19,[0.         0.39790666]
20,[0.         0.39747733]
21,[0.        0.3948503]
22,[0.         0.34440494]
23,[0.      0.34612]
24,[0.         0.08228719]
25,[0.        0.5427313]
26,[0.        0.5312985]
27,[0.        0.6530565]
28,[0.        0.6144911]
29,[0.         0.54838496]
30,[0.       0.574404]
31,[0.         0.48431134]
32,[0.         0.49904257]
33,[0.         0.50870955]
34,[0.         0.51235294]
35,[0.         0.57485414]
36,[0.        0.5907463]
37,[0.         0.59724844]
38,[0.        0.5855378]
39,[0.         0.58385277]
40,[0.        0.5717869]
41,[0.        0.5677918]
42,[0.        0.5421035]
43,[0.        0.5192887]
44,[0.         0.53130716]
45,[0.        0.5054293]
46,[0.        0.5093957]
47,[0.         0.51157564]
48,[0.        0.5120083]
49,[0.         0.49367148]
50,[0.         0.32420433]
51,[0.         0.33817315]
52,[0.        0.3146211]
53,[0.        0.3087932]
54,[0.         0.27747184]
55,[0.         0.26736176]
56,[0.         0.25342548]
57,[0.         0.29711324]
58,[0.        0.2865469]
59,[0.         0.35304654]
60,[0.         0.41426033]
61,[0.         0.63529253]
62,[0.        0.6308532]
63,[0.        0.6179067]
64,[0.         0.60581434]
65,[0.        0.5933014]
66,[0.         0.58859384]
67,[0.        0.5586273]
68,[0.         0.40907198]
69,[0.         0.25328422]
70,[0.        0.2623868]
71,[0.         0.26405847]
72,[0.         0.29776776]
73,[0.         0.28386182]
74,[0.         0.28468227]
75,[0.         0.28745568]
76,[0.         0.28623003]
77,[0.         0.26996064]
