Iteration,param_diffs
207,[0.21974613 0.01271856]
208,[0.19340213 0.0058623 ]
209,[0.20627327 0.01610619]
210,[0.1663304  0.04178154]
211,[0.16651824 0.0419274 ]
212,[0.1643342  0.04314822]
213,[0.10873131 0.09306788]
214,[0.12371687 0.10487175]
215,[0.1550057  0.09565055]
216,[0.16991499 0.08419371]
217,[0.17224382 0.08584428]
218,[0.17348248 0.08653623]
219,[0.14641115 0.09467065]
220,[0.20493473 0.03760463]
221,[0.21708131 0.04531175]
222,[0.27336553 0.0090183 ]
223,[0.26290527 0.01519418]
224,[0.26134714 0.01627326]
225,[0.26985046 0.01051378]
226,[0.2630738  0.00681615]
227,[0.27616692 0.01925361]
228,[0.26582494 0.02509224]
229,[0.2555205  0.03227639]
230,[0.25226957 0.03436291]
231,[0.2451897  0.03071463]
232,[0.23643816 0.03712463]
233,[0.23414533 0.03854764]
234,[0.26724938 0.04687643]
235,[0.30226377 0.05798852]
236,[0.25337398 0.02895987]
237,[0.23719399 0.02584672]
238,[0.23021099 0.0330348 ]
239,[0.1940381  0.02924049]
240,[0.17412984 0.02276206]
241,[0.1732042  0.02338398]
242,[0.1731285  0.02344465]
243,[0.22687368 0.05058992]
244,[0.22529611 0.05169749]
245,[0.21839294 0.04834664]
246,[0.21779492 0.04869938]
247,[0.25316134 0.05263221]
248,[0.25013825 0.05456722]
249,[0.24245395 0.05940866]
0,[0.5833405 1.7420602]
1,[0.52887666 1.6382174 ]
2,[0.36102268 1.3067775 ]
3,[0.17822905 0.54826665]
4,[0.16960278 0.52626324]
5,[0.40655848 0.33217168]
6,[0.40821415 0.33420885]
7,[0.793929   0.16154337]
8,[1.2535702  0.42861915]
9,[0.69600195 0.04718041]
10,[0.79212815 0.11636364]
11,[0.6691718  0.03938007]
12,[0.7695022 0.1714617]
13,[0.6337656  0.04061955]
14,[0.7463261 0.0290311]
15,[0.7655018  0.00771987]
16,[0.62451214 0.05113041]
17,[0.5952947  0.07087106]
18,[0.8797628  0.00420344]
19,[0.81320596 0.09954196]
20,[0.77461463 0.06583148]
21,[0.8054222  0.05977476]
22,[0.7238451  0.02052581]
23,[0.6173099  0.02151227]
24,[0.46187764 0.25562227]
25,[0.55613166 0.45117354]
26,[0.76061594 0.2059753 ]
