Iteration,param_diffs
39,[1.2132431 0.846743 ]
40,[1.2287315  0.86508405]
41,[1.1494752 0.8447821]
42,[0.92803913 0.6938927 ]
43,[0.8416027 0.645239 ]
44,[0.8666491  0.68261945]
45,[0.81668717 0.6591433 ]
46,[0.8518636  0.60635066]
47,[0.9340398 0.7091541]
48,[0.9569029 0.6821028]
49,[1.0467228 0.7161262]
50,[0.91300553 0.6391791 ]
51,[0.8765951  0.65206695]
52,[0.85123676 0.66277707]
53,[0.8284376 0.6562302]
54,[0.9278071  0.75825095]
55,[0.7985494 0.7897688]
56,[0.81023365 0.80612504]
57,[0.87417597 0.7591109 ]
58,[0.8732307 0.7593827]
59,[0.88846433 0.74167144]
60,[0.89529705 0.73985064]
61,[0.9743967  0.80246496]
62,[0.9381329  0.79777884]
63,[0.9629679  0.78752804]
64,[0.7198323  0.53905296]
65,[0.69237757 0.55644906]
66,[0.661704  0.5779476]
67,[0.49082428 0.40197766]
68,[0.48639262 0.4022597 ]
69,[0.56872904 0.32314003]
70,[0.5405045 0.3389331]
71,[0.5368253  0.34001195]
72,[0.385319   0.07172811]
73,[0.32938394 0.06131721]
74,[0.33545578 0.05537546]
75,[0.3337752  0.05695093]
76,[0.4211007  0.18338752]
77,[0.44488183 0.18315971]
78,[0.45913607 0.17591   ]
79,[0.43065485 0.16101575]
80,[0.36796176 0.19750273]
81,[0.37453538 0.19288588]
82,[0.45201015 0.27482533]
83,[0.26993707 0.04451007]
84,[0.26727366 0.04463458]
85,[0.32039508 0.05844486]
86,[0.3648838  0.03608227]
87,[0.39234057 0.05801296]
88,[0.36880618 0.06310999]
89,[0.43161336 0.14931667]
90,[0.33523503 0.1997422 ]
91,[0.27367884 0.26342452]
92,[0.27351245 0.2632913 ]
93,[0.26243204 0.25532693]
94,[0.25498265 0.24776566]
95,[0.23951076 0.23431432]
96,[0.22651097 0.23187673]
97,[0.16971391 0.29618347]
98,[0.1861846  0.31081247]
99,[0.14088513 0.3463542 ]
0,[1.1247234  0.02098632]
1,[0.9685762  0.03013456]
2,[0.6356696  0.30789363]
3,[0.47028932 0.584931  ]
4,[0.11013168 0.74647   ]
5,[0.17250846 0.6255717 ]
6,[0.24653894 0.4164247 ]
7,[0.4217835 0.5066908]
8,[0.3722169  0.49894178]
9,[0.9161483  0.10226691]
10,[0.6464561  0.04330349]
11,[0.5756902  0.10492772]
12,[0.52826387 0.17001224]
13,[0.5816791  0.17507225]
14,[0.21932498 0.562786  ]
15,[0.18075931 0.5706662 ]
16,[0.12953302 0.7687261 ]
17,[0.11728925 0.7847669 ]
18,[0.00583988 0.97000194]
19,[0.16198504 1.1145504 ]
20,[0.15032645 1.1180657 ]
21,[0.04860544 1.0298465 ]
22,[0.15404294 1.1284915 ]
23,[0.19498636 1.1412284 ]
24,[0.34540105 1.1974739 ]
25,[0.4284808 1.1320684]
