Iteration,param_diffs
50,[0.        0.8753052]
51,[0.        0.8836313]
52,[0.        0.8928638]
53,[0.        0.9084915]
54,[0.        1.0066386]
55,[0.        1.0162137]
56,[0.        1.0277885]
57,[0.        1.0072111]
58,[0.    0.975]
59,[0.        0.9677252]
60,[0.        0.9174821]
61,[0.         0.93501496]
62,[0.        0.8352208]
63,[0.        0.7933044]
64,[0.        0.8474817]
65,[0.        0.8505537]
66,[0.        0.8466712]
67,[0.         0.86749446]
68,[0.         0.86745894]
69,[0.         0.84679043]
70,[0.         0.84812295]
71,[0.        0.8395256]
72,[0.        0.8218511]
73,[0.        0.6622884]
74,[0.       0.636767]
75,[0.         0.61706674]
76,[0.        0.6151273]
77,[0.         0.62014085]
78,[0.         0.62694895]
79,[0.        0.6488596]
80,[0.         0.65187895]
81,[0.        0.6339985]
82,[0.        0.6464502]
83,[0.        0.6997014]
84,[0.         0.72594583]
85,[0.        0.7257556]
86,[0.        0.7280538]
87,[0.        0.8361119]
88,[0.        0.7045871]
89,[0.         0.71222895]
90,[0.         0.71324444]
91,[0.        0.6920828]
92,[0.        0.6968125]
93,[0.        0.7029443]
94,[0.         0.64696264]
95,[0.        0.6406653]
96,[0.        0.6435354]
97,[0.        0.6237633]
98,[0.       0.586012]
99,[0.         0.61191213]
0,[0.        1.0360088]
1,[0.        1.1764653]
2,[0.        0.7310605]
3,[0.        0.7752012]
4,[0.       0.506153]
5,[0.        0.5390866]
6,[0.         0.98069537]
7,[0.        0.8700985]
8,[0.         0.74865437]
9,[0.         0.89078116]
10,[0.        1.0685704]
11,[0.        1.0262644]
12,[0.        0.9524553]
13,[0.        0.9927362]
14,[0.         0.49490476]
15,[0.        0.4893974]
16,[0.         0.53053594]
17,[0.       0.643244]
18,[0.         0.54309535]
19,[0.         0.54424894]
20,[0.        0.4478104]
21,[0.         0.45152056]
22,[0.        0.6546794]
23,[0.        0.6537329]
24,[0.        0.6035193]
25,[0.        0.5406687]
26,[0.        0.5640527]
27,[0.        0.5667064]
28,[0.        0.5593066]
29,[0.        0.4982097]
30,[0.       0.026748]
31,[0.         0.00929785]
32,[0.         0.00071096]
33,[0.         0.02245462]
34,[0.         0.08360362]
35,[0.         0.25799704]
36,[0.        0.3026514]
37,[0.         0.21816713]
38,[0.         0.28068125]
39,[0.         0.23055482]
40,[0.         0.19899648]
41,[0.         0.22464257]
42,[0.         0.16039789]
43,[0.         0.15875667]
44,[0.         0.13473916]
45,[0.         0.09002614]
46,[0.         0.18260479]
47,[0.         0.17092931]
48,[0.       0.279773]
49,[0.         0.24532783]
50,[0.         0.24010897]
51,[0.        0.2325089]
52,[0.         0.19817185]
53,[0.         0.24070358]
54,[0.        0.2402916]
55,[0.         0.23478186]
56,[0.         0.23889697]
57,[0.         0.18993545]
58,[0.        0.2511598]
59,[0.        0.3320316]
60,[0.         0.28580952]
61,[0.         0.23616111]
62,[0.         0.22891176]
63,[0.         0.25129926]
64,[0.        0.2932124]
65,[0.         0.24717069]
66,[0.         0.09643602]
67,[0.         0.08547926]
68,[0.         0.10257256]
69,[0.         0.01932102]
70,[0.         0.04291183]
71,[0.        0.0620963]
72,[0.         0.09566623]
73,[0.        0.1312396]
74,[0.         0.11997485]
75,[0.         0.09076375]
76,[0.         0.00684565]
77,[0.         0.00352353]
78,[0.         0.01380992]
79,[0.         0.06584615]
80,[0.         0.06935173]
81,[0.        0.8528087]
82,[0.         0.85106206]
83,[0.        0.8866894]
84,[0.         0.81967354]
85,[0.        0.9977436]
86,[0.        0.8574072]
87,[0.        0.8533374]
88,[0.        0.8520756]
89,[0.        0.8471478]
90,[0.         0.85530794]
91,[0.        0.8588698]
92,[0.        0.8222462]
93,[0.         0.82971287]
