Iteration,param_diffs
84,[0.6182278  0.16277266]
85,[0.6184659 0.1628145]
86,[0.65642065 0.17255974]
87,[0.7214577  0.20438087]
88,[0.7059257  0.20097643]
89,[0.64341086 0.18533069]
90,[0.6396784  0.18440801]
91,[0.62710285 0.1818316 ]
92,[0.61411834 0.17952514]
93,[0.5931613  0.18144101]
94,[0.61507016 0.20923048]
95,[0.59471756 0.1883434 ]
96,[0.5366965  0.17697173]
97,[0.52808034 0.17268157]
98,[0.4967398  0.16473895]
99,[0.4755314  0.15886474]
0,[0.7105925 1.04091  ]
1,[0.69859505 0.45604527]
2,[0.7041295  0.39073032]
3,[0.70163405 0.39166898]
4,[0.6532154 0.4100284]
5,[0.7038439  0.17297709]
6,[0.57556057 0.20816886]
7,[0.37282825 0.75745267]
8,[0.41860777 0.74705905]
9,[0.5000122 0.535395 ]
10,[0.3855673 0.7410332]
11,[0.21352021 1.001602  ]
12,[0.3934438 0.6886697]
13,[0.42815363 0.6440201 ]
14,[0.4493491  0.61053693]
15,[0.44549513 0.61084235]
16,[0.5660355  0.43791574]
17,[0.6647081  0.27655357]
18,[0.64783347 0.30317914]
19,[0.6557727  0.29251224]
20,[0.70954007 0.2514969 ]
21,[0.6058495  0.20581496]
22,[0.6607392 0.1617313]
23,[0.68791044 0.12567645]
24,[0.7421886  0.06604451]
25,[0.6287834  0.13680083]
26,[0.7604063  0.00772274]
27,[0.79198307 0.01681578]
28,[0.7936577 0.0179702]
29,[0.78394604 0.01316547]
30,[0.8032994  0.02770221]
31,[0.8283853 0.0451417]
32,[1.0458906  0.03644198]
33,[1.208473   0.07866323]
34,[1.5280683  0.01781267]
35,[1.570338e+00 4.619360e-05]
36,[1.6375849  0.04764473]
37,[1.578566   0.04977953]
38,[1.5245262  0.00192374]
39,[1.5080539  0.00939065]
40,[1.443543   0.05629849]
41,[1.4356953  0.06040251]
42,[1.4320288  0.06244946]
43,[1.4354863  0.05804121]
44,[1.8490744 0.1942898]
45,[1.7485274  0.28029537]
46,[1.7445203  0.28220105]
47,[1.7288424  0.29008204]
48,[1.7230407  0.29250282]
49,[1.7346745  0.28165174]
50,[1.7502501  0.27521825]
51,[1.8277853  0.25365883]
52,[1.8613744  0.23621005]
53,[1.8817132 0.2235983]
54,[1.9224576 0.210661 ]
55,[1.9562345  0.20060766]
56,[1.8149198  0.32032388]
57,[2.1653323  0.45083588]
58,[2.1769114  0.45173216]
59,[2.185729   0.44637573]
60,[2.2287517  0.41961402]
61,[2.2654915  0.40585512]
62,[2.445737   0.47208726]
63,[1.9561151  0.31859088]
64,[1.9675236 0.3086326]
65,[1.990151   0.29627705]
66,[1.8925536 0.3416623]
67,[1.8992294 0.3375966]
68,[1.8798964 0.3491941]
69,[1.8547093 0.357346 ]
70,[1.8840677 0.3433746]
71,[1.8952943  0.33692133]
72,[1.8355048  0.37253702]
73,[1.8202604 0.3821236]
74,[1.8246922  0.37913543]
75,[1.8270643 0.3785581]
76,[1.8354181  0.36990887]
77,[1.8518568  0.36311048]
78,[1.8653058  0.35563672]
79,[2.373986  0.5331328]
80,[1.6235288 0.2787832]
81,[1.7397045  0.31971633]
82,[1.717524   0.33055878]
83,[1.7105813 0.3330379]
84,[1.7094471  0.33371103]
85,[1.7176536  0.33049297]
86,[1.7360125  0.31969726]
87,[1.7342027  0.32067156]
88,[1.7461177  0.31473118]
89,[1.2590559  0.16007453]
