Iteration,param_diffs
246,[0.6423253  0.01829267]
247,[0.6834823  0.02400458]
248,[0.6849903  0.02468419]
249,[0.6844464  0.02470273]
0,[1.9784311 1.0269709]
1,[1.992919   0.97538066]
2,[1.661685   0.30270886]
3,[1.5608643  0.06726837]
4,[1.4972785  0.07616103]
5,[1.4527133  0.13034058]
6,[1.3734012  0.29797387]
7,[1.3892825  0.28102672]
8,[1.4201703  0.20153213]
9,[1.3256495  0.29587162]
10,[1.2492995 0.375062 ]
11,[1.2386448 0.3888207]
12,[1.1260436  0.47883344]
13,[1.1001692  0.47755718]
14,[1.0964426 0.5055941]
15,[0.90905124 0.75148535]
16,[0.9131608  0.70306015]
17,[0.94315064 0.65695155]
18,[2.245195  1.3678737]
19,[2.2563107 1.3449291]
20,[2.2668977 1.3373206]
21,[2.2873886 1.3046908]
22,[2.2937589 1.254975 ]
23,[2.267031  1.2717354]
24,[2.2437468 1.3093705]
25,[2.2578917 1.252924 ]
26,[2.2613907 1.2467463]
27,[2.2093344 1.2791162]
28,[2.1965857 1.2964973]
29,[2.199267  1.2928889]
30,[2.1779618 1.3460451]
31,[2.1814213 1.3386593]
32,[2.2110612 1.323463 ]
33,[2.1676414 1.2625321]
34,[2.1539123 1.2775588]
35,[2.1935356 1.2596526]
36,[2.1538336 1.1979544]
37,[2.1674783 1.1819886]
38,[2.1914499 1.1708885]
39,[2.3513534 1.243969 ]
40,[2.3765745 1.2267495]
41,[2.4081028 1.2073747]
42,[2.418602  1.1999817]
43,[2.42172   1.1976298]
44,[2.4246876 1.1966267]
45,[2.426158  1.1962436]
46,[2.415362  1.2521038]
47,[2.368505  1.2965746]
48,[2.3638728 1.2848035]
49,[2.3706067 1.2643888]
50,[2.4032845 1.2549263]
51,[2.4347692 1.25245  ]
52,[2.5099487 1.2061331]
53,[2.5037842 1.2071515]
54,[2.5097015 1.2003648]
55,[2.234315  1.1336688]
56,[2.2336264 1.1338595]
57,[2.2322984 1.136563 ]
58,[2.227939  1.1387706]
59,[2.189568  1.1468091]
60,[2.1836562 1.1497552]
61,[2.184746  1.1457498]
62,[2.185831 1.144331]
63,[1.779164   0.96494555]
64,[1.7764649 0.973326 ]
65,[1.7821398 0.9570357]
66,[1.774798  0.9297449]
67,[1.6913805  0.95861197]
68,[1.6929328 0.9562901]
69,[1.7018312 0.9534481]
70,[1.7070464 0.9526365]
71,[1.8544956 0.9891404]
72,[0.47236395 0.04156065]
73,[0.44368494 0.04423881]
74,[0.4445448  0.04234326]
75,[0.44292465 0.04479361]
76,[0.43991527 0.05184615]
77,[0.4550231  0.04507327]
78,[0.4277017  0.05536294]
79,[0.4052614  0.06138813]
80,[0.40920728 0.06104398]
81,[0.40067214 0.07025194]
82,[0.39531446 0.07317698]
83,[0.3925252  0.07339489]
84,[0.38283375 0.07562017]
85,[0.38390833 0.07175565]
86,[0.3932473  0.05280495]
87,[0.08327048 0.08086395]
88,[0.07718302 0.07598889]
89,[0.06714818 0.07281268]
90,[0.07244289 0.07544959]
91,[0.09286973 0.08761585]
92,[0.08702211 0.0867101 ]
93,[0.08937052 0.08349341]
94,[0.08396804 0.08272839]
95,[0.07732698 0.08173621]
96,[0.07529529 0.07920659]
97,[0.07513723 0.07316333]
98,[0.07839894 0.07354546]
99,[0.10331181 0.07705134]
100,[0.07471725 0.07662082]
101,[0.07627691 0.07801116]
102,[0.08158135 0.07929337]
103,[0.10047125 0.08389908]
104,[0.0949118  0.07817137]
105,[0.09766478 0.07898682]
106,[0.0944832  0.07644069]
107,[0.08777065 0.06875938]
108,[0.08359778 0.05538964]
109,[0.08470963 0.05896431]
110,[0.07407248 0.05850798]
111,[0.10029133 0.05166024]
112,[0.08449626 0.05025476]
113,[0.11595816 0.07420784]
114,[0.12920028 0.08586359]
115,[0.1093563  0.08110887]
116,[0.10956293 0.08135623]
117,[0.18171352 0.10128373]
118,[0.17917275 0.09940058]
119,[1.0407248 0.2740097]
120,[1.0338864  0.27928948]
121,[1.0319033  0.28412402]
122,[1.0319661 0.2841184]
123,[1.0113412 0.2964337]
124,[1.0136038 0.2929783]
125,[1.0128037  0.29330707]
126,[1.0644298 0.2713791]
127,[1.062702   0.27204895]
128,[1.0744214  0.26998973]
129,[1.0734396  0.24640596]
130,[0.6302114  0.06716013]
131,[0.62846845 0.07333779]
132,[0.62426394 0.07423067]
133,[0.6346045  0.06687212]
134,[0.6432601  0.06703901]
135,[0.6346136  0.07297349]
136,[0.63438904 0.07309794]
137,[0.6398259  0.07289839]
138,[0.6398879  0.07286906]
139,[0.63255906 0.07346094]
140,[0.7166249  0.06582522]
141,[0.71155965 0.06907952]
142,[0.71080154 0.06983554]
143,[0.71091187 0.07455015]
144,[1.0826068  0.22787368]
145,[0.85115224 0.13071251]
146,[0.852506   0.13466287]
147,[0.8518866  0.13466442]
148,[0.83827674 0.13748717]
149,[0.8412262  0.13199222]
150,[0.84047264 0.13549852]
151,[0.83199114 0.13920975]
152,[0.85918045 0.15065217]
153,[0.85742223 0.14485419]
154,[0.8584436  0.14453053]
155,[0.85826164 0.1446315 ]
156,[0.8508045  0.14640248]
157,[0.85186595 0.14851236]
158,[0.8494992  0.14946473]
159,[0.85634255 0.14642668]
160,[0.85629445 0.14662969]
161,[0.8520871  0.14796114]
162,[0.8521744 0.1471504]
163,[0.8511945  0.15142596]
164,[1.2000293  0.29575646]
165,[1.8036237  0.54908824]
166,[1.7996783 0.5502598]
167,[1.7943548  0.55060613]
168,[1.7663124 0.5439677]
169,[1.7789809 0.5429659]
170,[1.7771723 0.5442867]
171,[1.7726048  0.54549885]
172,[1.7773643 0.5431292]
173,[1.7697006  0.54308546]
174,[1.7712799 0.5374589]
175,[1.7851751 0.5311091]
176,[1.7795563 0.5313623]
177,[1.7705196 0.5365428]
178,[1.7613313 0.5398705]
179,[1.7663493 0.5391085]
180,[1.7599931 0.5399846]
181,[1.7655027 0.5354825]
182,[1.7644845 0.5324038]
183,[1.765899   0.53158224]
184,[1.7676606 0.5316268]
185,[1.7694331  0.53100383]
186,[1.7627959 0.5315627]
187,[1.7295822  0.53619516]
188,[1.72547    0.53700995]
189,[1.7192594  0.52777445]
190,[1.706845   0.52464163]
191,[1.7055044 0.5250746]
192,[1.6907909  0.52558076]
193,[1.67607   0.5278547]
194,[1.6698432 0.5216074]
195,[1.6773915  0.52182496]
196,[1.6763946 0.5220226]
197,[1.6654457 0.5247865]
198,[1.6665206 0.5225655]
199,[1.6814935 0.5196557]
200,[1.680586  0.5197505]
201,[1.6816007 0.5192468]
202,[1.6743672  0.51915765]
203,[1.6708362 0.5204823]
204,[1.6725465  0.52027726]
205,[1.678687  0.5156952]
206,[1.6675571 0.5163394]
207,[1.6685653 0.5161847]
208,[1.6574197 0.5196154]
209,[1.6538949 0.5209023]
210,[1.6321981  0.52123046]
211,[1.6334445  0.51941884]
212,[1.6462846  0.52002454]
213,[1.6324246 0.5248238]
214,[1.6350626  0.52477264]
215,[1.6287442 0.526198 ]
216,[1.6281244  0.52624786]
217,[1.5976963  0.53075266]
218,[1.5974603  0.52819324]
219,[1.5978563 0.5292207]
220,[1.5981433 0.5291432]
221,[1.6027579 0.5289471]
222,[1.6217098  0.52850604]
223,[1.5580876  0.51125526]
224,[1.5584219 0.5111519]
225,[1.6678612  0.55742824]
226,[1.6697272 0.5545428]
227,[1.6755537  0.55413234]
228,[1.6728847 0.5549792]
229,[1.6728852 0.5553671]
230,[1.671721  0.5555612]
231,[1.6875178 0.5469881]
232,[1.807912   0.59714615]
233,[1.8103749  0.59581923]
234,[1.8072985 0.5961803]
235,[1.8075013  0.59560764]
236,[1.8088492 0.5952691]
237,[1.8097407  0.59728634]
238,[1.8094205  0.59738183]
239,[1.8064897 0.6009095]
240,[1.8035231 0.6023154]
241,[1.8044266 0.5959163]
242,[1.8045373  0.59464645]
243,[1.8041073  0.59772444]
244,[1.8037946 0.598016 ]
245,[1.8277154 0.5873952]
246,[1.8278033  0.58735085]
247,[1.8242636  0.58781946]
248,[1.823329  0.5879992]
249,[1.8231976  0.58773494]
0,[4.556908  6.2973614]
1,[1.854744  2.0338502]
2,[1.4014301  0.74773055]
3,[1.6642375 0.4356525]
4,[1.5286038  0.37118757]
5,[1.7606337 0.1250624]
6,[1.6894989  0.04777712]
7,[1.7016915 0.0594781]
8,[1.6782676  0.02577555]
9,[1.5916821  0.05181026]
10,[1.5337169  0.09693599]
11,[1.4885695  0.14364016]
12,[1.5269909 0.1047616]
13,[1.4927232  0.17514229]
14,[1.4805987  0.18599081]
15,[1.4697438  0.19333756]
16,[1.4517113  0.25340736]
17,[1.4045303 0.2907002]
18,[1.3657446  0.31763506]
19,[1.3813369  0.30651057]
20,[1.4339945  0.27561224]
21,[1.4442511 0.2652681]
22,[1.4467081  0.26229167]
23,[1.4022446 0.3037231]
24,[1.4010761 0.3045919]
25,[1.4066567  0.30272543]
26,[1.3824936 0.3322575]
27,[1.3843544 0.3288995]
28,[1.2897613  0.35901678]
29,[1.2860672 0.3639828]
30,[1.2767229  0.39688396]
31,[1.3212445  0.37219608]
32,[1.2929304  0.38082278]
33,[1.2928284  0.37999713]
34,[1.352422   0.39069653]
35,[1.1211452 0.2882396]
36,[1.1079943 0.2952882]
37,[1.1154034 0.2927934]
38,[1.1703758  0.27119565]
39,[1.1633103  0.27707577]
40,[1.2031282 0.2955593]
41,[1.2033734  0.29518604]
42,[1.152172   0.30426955]
43,[1.1557823  0.30186582]
44,[1.161597   0.29855573]
45,[1.1618136 0.2983241]
46,[1.1483343  0.31764722]
47,[1.166854   0.30770504]
48,[1.1663382  0.30852532]
49,[1.1014608  0.33254027]
50,[1.1549401  0.34247863]
51,[0.982788   0.31045306]
52,[0.9776531  0.31332588]
53,[0.97126687 0.32647634]
54,[0.9689835  0.32704186]
55,[0.97337264 0.32568538]
56,[0.97376573 0.3205068 ]
57,[0.9541269 0.3278669]
58,[0.95141244 0.3445127 ]
59,[0.94516736 0.34777617]
60,[0.98038405 0.34456348]
61,[0.9636566  0.35766828]
62,[0.9612834  0.35886788]
63,[0.82220614 0.32818842]
64,[0.8501131  0.30374563]
65,[0.8527516  0.30312967]
66,[0.8517313 0.307595 ]
67,[0.85405153 0.30064476]
68,[0.8507424  0.28603828]
69,[0.8471457  0.25848377]
70,[0.84821504 0.25435197]
71,[0.8542373  0.24958813]
72,[0.8592343 0.2432884]
73,[0.8794608  0.23218071]
74,[0.877957  0.2326107]
75,[0.859145   0.24223387]
76,[0.9172333 0.2191416]
77,[0.9075597 0.2225579]
78,[0.9075278  0.23258018]
79,[0.90671945 0.23653138]
80,[0.90703666 0.2419821 ]
81,[0.9391211 0.2502501]
82,[0.9365206  0.24497366]
83,[0.93309873 0.24547172]
84,[0.9167582  0.23926365]
85,[0.9164717  0.24458182]
86,[0.8947992  0.25205302]
87,[0.8781141  0.25961137]
88,[0.8672651  0.26344705]
89,[0.8576634 0.2652099]
90,[0.8476778 0.2625749]
91,[0.84852886 0.267663  ]
92,[0.84575415 0.27153277]
93,[0.8437927  0.27401304]
94,[0.84387887 0.2711736 ]
95,[0.86125576 0.27042854]
96,[0.8784179  0.26943314]
97,[0.8732338  0.27873623]
98,[0.8794267  0.26822138]
99,[0.86384404 0.27079737]
100,[0.86485225 0.264449  ]
101,[0.85789967 0.2691368 ]
102,[0.8484699  0.28263462]
103,[0.8402785  0.28412378]
104,[0.8345557  0.27290237]
105,[0.82132405 0.27279568]
106,[0.8202457 0.2745545]
107,[0.8243612  0.28397703]
108,[0.83146685 0.28361475]
109,[0.83315516 0.28793013]
110,[0.8297412 0.274616 ]
111,[0.81289226 0.28236783]
112,[0.812247  0.2768829]
113,[0.81617206 0.27282345]
114,[0.871947  0.2596146]
115,[0.8649171  0.25693882]
116,[0.8630074  0.24906123]
117,[0.8709326  0.24729657]
118,[0.8675225  0.24090815]
119,[0.8613467 0.2468847]
120,[0.8602778  0.24430811]
