Iteration,param_diffs
90,[0.3487116 0.0098443]
91,[0.325284   0.02126807]
92,[0.27001652 0.04372758]
93,[0.29255503 0.04144299]
94,[0.0402633  0.05830002]
95,[0.08312508 0.07455659]
96,[0.04476044 0.08060646]
97,[0.05015641 0.08031511]
98,[0.08170965 0.07005179]
99,[0.05086227 0.08372676]
0,[0.7105925 1.04091  ]
1,[0.70609295 0.47949505]
2,[0.6122011 1.3648939]
3,[0.54831177 1.060267  ]
4,[0.5239724 1.034662 ]
5,[0.37472966 1.6433065 ]
6,[0.7421164 1.3042889]
7,[0.76980275 1.3006091 ]
8,[0.292624  2.3778844]
9,[0.24518311 2.3382504 ]
10,[0.02480763 1.9159794 ]
11,[0.08635994 1.8750505 ]
12,[0.04264027 1.7306857 ]
13,[0.1857558 1.5250509]
14,[0.07647192 1.5437644 ]
15,[0.18720332 1.7206583 ]
16,[0.1430411 1.7115269]
17,[0.04416817 1.7434208 ]
18,[0.1483916 1.6777902]
19,[0.10827649 1.6455686 ]
20,[0.3170567 1.7500312]
21,[0.4774625 1.6470747]
22,[0.40073383 1.6585796 ]
23,[0.4591712 1.7069361]
24,[0.52036864 1.7259378 ]
25,[0.42343768 1.7268159 ]
26,[0.55425584 1.628191  ]
27,[0.68299073 1.5061812 ]
28,[1.285723  1.9365401]
29,[1.4753122 1.87023  ]
30,[1.3555938 1.8476968]
31,[1.5215938 1.8046987]
32,[1.4333124 1.796818 ]
33,[1.475962  1.8306463]
34,[1.8454883 2.00602  ]
35,[1.8207344 2.009983 ]
36,[1.5018805 1.8383615]
37,[1.7094345 1.6563449]
38,[1.7936426 1.6193609]
39,[1.7299321 1.6170278]
40,[1.4814155 1.5326979]
41,[1.4002655 1.518048 ]
42,[1.4114859 1.5151708]
43,[1.5305231 1.5484912]
44,[1.6927853 1.4687572]
45,[1.6843171 1.4718044]
46,[1.8788731 1.4595523]
47,[1.8371165 1.43448  ]
48,[2.1086254 1.49809  ]
49,[2.2213612 1.439369 ]
50,[1.9538467 1.3305216]
51,[1.7974886 1.3120835]
52,[1.6242003 1.2981026]
53,[1.6820173 1.2669203]
54,[1.5733522 1.2903142]
55,[1.3990809 1.2938797]
56,[1.4029747 1.2927408]
57,[1.4165401 1.2908683]
58,[1.0598035 1.1211901]
59,[1.150837  1.1052511]
60,[1.180627 1.102215]
61,[1.1572106 1.093585 ]
62,[1.2426765 1.0604897]
63,[0.9994625  0.97924817]
64,[0.7460594 0.9746803]
65,[0.8053037  0.94830644]
66,[0.87827575 0.9455265 ]
67,[0.8402768 0.9382951]
68,[0.8529496  0.93509674]
69,[0.8963746 0.9446242]
70,[0.9080584  0.94524467]
71,[0.99800646 0.9154687 ]
72,[1.0247655 0.9056883]
73,[0.936824  0.8786342]
74,[1.0844696  0.97296774]
75,[1.0551777  0.96585476]
76,[0.99504   0.9449594]
77,[1.0165682 0.9482094]
78,[1.0314405 0.9479686]
79,[0.82991403 0.8385415 ]
80,[0.8853019  0.84355664]
81,[0.8560779 0.8461369]
82,[0.84833384 0.8491615 ]
83,[0.90322757 0.8402039 ]
84,[0.94160473 0.81652033]
85,[0.7572538 0.7676338]
86,[0.7335839 0.7747047]
87,[0.6658266 0.7456573]
88,[0.6846696 0.7354777]
89,[0.6832959 0.7360318]
90,[0.73757935 0.7399821 ]
91,[0.63083565 0.70050025]
92,[0.65349877 0.6945592 ]
93,[0.71394587 0.718312  ]
94,[1.0592216  0.89491296]
95,[1.0504484 0.8938887]
96,[1.0786817  0.87965167]
97,[1.1380372 0.8693162]
98,[1.1428895 0.8705919]
99,[1.1717193  0.86078453]
0,[2.129162  1.7208207]
1,[1.8652284 0.919477 ]
2,[1.8696411 0.9283936]
3,[1.9116961 1.1373975]
4,[1.7951051  0.93534565]
5,[1.3878458 2.4598026]
6,[1.3772719 2.450314 ]
7,[1.3913019 2.4847121]
8,[1.2200929 2.5282578]
9,[1.543334 2.298306]
10,[0.99775845 2.2574444 ]
11,[1.3161261 1.916815 ]
12,[1.4744904 1.7662272]
13,[1.3866756 1.7196187]
14,[1.4429047 1.6961741]
15,[0.91909206 1.236135  ]
16,[0.9643884 1.2247185]
17,[1.033867  1.1836157]
18,[0.92289233 1.1628997 ]
19,[1.16708   1.4150908]
20,[1.1881042 1.4143028]
21,[1.2932028 1.3834591]
22,[1.3197143 1.3668456]
23,[1.478646  1.4408977]
24,[1.2265654 1.3641285]
25,[1.2885358 1.3243918]
26,[1.6370203 1.5766296]
27,[1.4081051 1.6093168]
28,[1.226491  1.5149531]
29,[1.2526667 1.505804 ]
30,[1.425525  1.3852932]
31,[1.4264532 1.3849237]
32,[0.86436176 0.8835949 ]
33,[0.99052763 0.9052371 ]
34,[0.927601   0.90039545]
35,[0.67731225 0.91589147]
36,[0.7682008  0.87588817]
37,[0.9045953  0.87921405]
38,[1.1376674 0.8590908]
39,[0.7200334  0.66368157]
40,[0.78261995 0.6283146 ]
41,[0.90803826 0.6060042 ]
42,[0.9739921 0.5909612]
43,[0.50951576 0.41969383]
44,[0.50299215 0.42181838]
45,[0.4729629  0.43573457]
46,[0.49598777 0.4426731 ]
47,[0.6802628 0.4899031]
48,[0.7211965  0.48475444]
49,[0.7297462  0.48244917]
50,[0.9020841 0.4931599]
51,[0.9231137 0.5037193]
52,[1.0634888 0.5323808]
53,[1.3168157 0.5591476]
54,[1.0149881  0.36161828]
55,[1.0360115  0.36452568]
