Iteration,param_diffs
28,[0.55526745 0.11197841]
29,[0.3623552  0.05567998]
30,[0.5074169  0.09065795]
31,[0.4923987  0.10007608]
32,[0.35525286 0.08379358]
33,[0.35730267 0.0839324 ]
34,[0.36763188 0.07436633]
35,[0.20238057 0.01136661]
36,[0.20158942 0.0105679 ]
37,[0.34272844 0.04296434]
38,[0.04830638 0.2133336 ]
39,[0.03822118 0.21051228]
40,[0.02460315 0.18671775]
41,[0.05811209 0.18067849]
42,[0.20699827 0.25728738]
43,[0.1948082  0.26358068]
44,[0.18419206 0.26700175]
45,[0.23158234 0.28802288]
46,[0.1523251  0.29437506]
47,[0.02997669 0.18317413]
48,[0.3423512  0.33614814]
49,[0.4815823  0.38508344]
50,[0.54916936 0.39698148]
51,[0.56979936 0.38823295]
52,[0.7406245 0.4543922]
53,[0.7328677  0.45569324]
54,[0.85431767 0.49580872]
55,[0.83147174 0.49626398]
56,[0.84623027 0.49848008]
57,[0.8503766  0.49812734]
58,[0.78121364 0.49743974]
59,[0.79635453 0.49662125]
60,[0.8668865  0.54045475]
61,[0.82932335 0.5464597 ]
62,[0.72867346 0.51437175]
63,[0.72358894 0.5132979 ]
64,[0.72645515 0.51153183]
65,[0.75377476 0.49778736]
66,[0.62035877 0.4583069 ]
67,[0.62804794 0.46017516]
68,[0.64646196 0.4622016 ]
69,[0.66087085 0.45151758]
70,[0.75573826 0.47721303]
71,[0.7800738  0.49008644]
72,[0.8425738  0.49197125]
73,[0.73165023 0.42966688]
74,[0.75624526 0.43148398]
75,[0.7595008  0.42871118]
76,[0.78928804 0.44892383]
77,[0.78968394 0.44894254]
78,[0.9113088 0.5474565]
79,[0.938969  0.5325383]
80,[0.94031376 0.5320188 ]
81,[0.9426645  0.53136563]
82,[0.9769747 0.5210625]
83,[0.9781999  0.52055645]
84,[0.9942643 0.5165056]
85,[0.982321  0.5192516]
86,[1.0109332 0.5099994]
87,[1.0286613  0.50634706]
88,[1.039367  0.5026052]
89,[1.1112114 0.5446851]
90,[1.0981386 0.5515591]
91,[0.95092726 0.4925375 ]
92,[0.79167944 0.42352545]
93,[0.79691666 0.41958284]
94,[0.8119077 0.4178177]
95,[0.8317472  0.41061664]
96,[0.8268593  0.41372657]
97,[0.7538172  0.38705122]
98,[0.7739217  0.37788963]
99,[0.7229646  0.35848367]
0,[1.459786  3.9992025]
1,[0.35315382 1.9926697 ]
2,[1.4651368 0.5616474]
3,[1.1950502  0.32387364]
4,[1.1882582  0.32087338]
5,[1.1428041  0.33503234]
6,[0.9929836 0.0741545]
7,[0.26544726 0.6740551 ]
8,[0.02733999 0.82507914]
9,[0.15234572 0.702842  ]
10,[0.45706224 0.97154254]
11,[0.37554199 1.0074303 ]
12,[0.5538464 0.8762973]
13,[0.5495837 0.8770553]
14,[0.9745034 1.0125871]
15,[0.8657191 0.9677992]
16,[0.7750336 0.9964213]
17,[0.44483164 0.92112404]
18,[0.5116096  0.92981035]
19,[0.50080484 0.10877609]
20,[1.0597608  0.28559864]
21,[0.27474892 0.10384339]
22,[0.3502748  0.10582399]
23,[0.0321063  0.30255443]
24,[0.06925628 0.3238843 ]
25,[0.02708063 0.30679786]
26,[0.01852837 0.27458704]
27,[0.00197339 0.2819333 ]
28,[1.886189e-04 2.803278e-01]
29,[0.02313659 0.26898026]
30,[0.23541903 0.24205494]
31,[0.09250492 0.20594686]
32,[0.25981274 0.17486519]
33,[0.05111337 0.07825005]
34,[0.05878854 0.08011127]
35,[0.06063253 0.0806483 ]
36,[0.15250012 0.11214256]
37,[0.5902568  0.05574465]
38,[0.9432364  0.20942092]
39,[0.9715597  0.21160221]
40,[0.99997646 0.19173813]
41,[0.940248   0.18077576]
42,[0.84629923 0.1589415 ]
43,[0.61153483 0.01155555]
44,[0.50241935 0.00159973]
45,[0.41792265 0.00475299]
46,[0.07489723 0.25564057]
47,[0.21656276 0.17246294]
48,[0.5975656 0.0970422]
49,[0.01504811 0.6994889 ]
50,[0.07009363 0.7246523 ]
